code_residence,commune_residence,dep_residence,code_travail,commune_travail,dep_travail,flux,annee
34022,Baillargues,34,11023,Badens,11,5.04,2019
34022,Baillargues,34,11069,Carcassonne,11,10.08,2019
34022,Baillargues,34,11262,Narbonne,11,5.04,2019
34022,Baillargues,34,12096,Espalion,12,5.04,2019
34022,Baillargues,34,12174,Olemps,12,5.04,2019
34022,Baillargues,34,13001,Aix-en-Provence,13,5.04,2019
34022,Baillargues,34,13005,Aubagne,13,5.04,2019
34022,Baillargues,34,13026,Châteauneuf-les-Martigues,13,5.04,2019
34022,Baillargues,34,13100,Saint-Rémy-de-Provence,13,5.04,2019
34022,Baillargues,34,13108,Tarascon,13,5.04,2019
34022,Baillargues,34,13201,Marseille 1er Arrondissement,13,5.04,2019
34022,Baillargues,34,13203,Marseille 3e Arrondissement,13,5.04,2019
34022,Baillargues,34,13208,Marseille 8e Arrondissement,13,5.04,2019
34022,Baillargues,34,13213,Marseille 13e Arrondissement,13,10.08,2019
34022,Baillargues,34,21355,Longvic,21,5.04,2019
34022,Baillargues,34,26362,Valence,26,5.04,2019
34022,Baillargues,34,30003,Aigues-Mortes,30,5.04,2019
34022,Baillargues,34,30006,Aimargues,30,25.21,2019
34022,Baillargues,34,30028,Bagnols-sur-Cèze,30,5.04,2019
34022,Baillargues,34,30036,Bernis,30,5.04,2019
34022,Baillargues,34,30039,Bezouce,30,5.04,2019
34022,Baillargues,34,30047,Bouillargues,30,5.04,2019
34022,Baillargues,34,30123,Gallargues-le-Montueux,30,15.12,2019
34022,Baillargues,34,30125,Garons,30,5.04,2019
34022,Baillargues,34,30133,Le Grau-du-Roi,30,5.04,2019
34022,Baillargues,34,30156,Marguerittes,30,5.04,2019
34022,Baillargues,34,30189,Nîmes,30,54.7,2019
34022,Baillargues,34,30321,Sommières,30,5.04,2019
34022,Baillargues,34,30333,Uchaud,30,5.04,2019
34022,Baillargues,34,30344,Vergèze,30,10.08,2019
34022,Baillargues,34,31555,Toulouse,31,5.04,2019
34022,Baillargues,34,34014,Assas,34,5.04,2019
34022,Baillargues,34,34022,Baillargues,34,710.05,2019
34022,Baillargues,34,34032,Béziers,34,5.04,2019
34022,Baillargues,34,34050,Candillargues,34,5.04,2019
34022,Baillargues,34,34057,Castelnau-le-Lez,34,141.15,2019
34022,Baillargues,34,34058,Castries,34,39.57,2019
34022,Baillargues,34,34068,Cazouls-d'Hérault,34,10.08,2019
34022,Baillargues,34,34077,Clapiers,34,15.12,2019
34022,Baillargues,34,34090,Le Crès,34,58.98,2019
34022,Baillargues,34,34108,Frontignan,34,5.04,2019
34022,Baillargues,34,34116,Grabels,34,25.21,2019
34022,Baillargues,34,34120,Jacou,34,10.08,2019
34022,Baillargues,34,34123,Juvignac,34,14.37,2019
34022,Baillargues,34,34127,Lansargues,34,5.04,2019
34022,Baillargues,34,34129,Lattes,34,176.44,2019
34022,Baillargues,34,34145,Lunel,34,115.95,2019
34022,Baillargues,34,34146,Lunel-Viel,34,5.04,2019
34022,Baillargues,34,34151,Marsillargues,34,5.04,2019
34022,Baillargues,34,34154,Mauguio,34,145.44,2019
34022,Baillargues,34,34159,Mireval,34,5.04,2019
34022,Baillargues,34,34169,Montferrier-sur-Lez,34,10.08,2019
34022,Baillargues,34,34172,Montpellier,34,1067.97,2019
34022,Baillargues,34,34176,Mudaison,34,34.53,2019
34022,Baillargues,34,34192,Palavas-les-Flots,34,15.12,2019
34022,Baillargues,34,34198,Pérols,34,50.41,2019
34022,Baillargues,34,34199,Pézenas,34,5.04,2019
34022,Baillargues,34,34202,Pignan,34,10.08,2019
34022,Baillargues,34,34227,Restinclières,34,5.04,2019
34022,Baillargues,34,34240,Saint-Aunès,34,95.78,2019
34022,Baillargues,34,34244,Saint-Brès,34,20.16,2019
34022,Baillargues,34,34247,Saint-Clément-de-Rivière,34,15.12,2019
34022,Baillargues,34,34248,Sainte-Croix-de-Quintillargues,34,5.04,2019
34022,Baillargues,34,34249,Saint-Drézéry,34,15.12,2019
34022,Baillargues,34,34255,Saint-Gély-du-Fesc,34,5.04,2019
34022,Baillargues,34,34256,Saint-Geniès-des-Mourgues,34,5.04,2019
34022,Baillargues,34,34270,Saint-Jean-de-Védas,34,60.49,2019
34022,Baillargues,34,34272,Saint-Just,34,5.04,2019
34022,Baillargues,34,34276,Saint-Mathieu-de-Tréviers,34,5.04,2019
34022,Baillargues,34,34301,Sète,34,10.08,2019
34022,Baillargues,34,34307,Sussargues,34,5.04,2019
34022,Baillargues,34,34309,Teyran,34,15.12,2019
34022,Baillargues,34,34321,Valergues,34,5.04,2019
34022,Baillargues,34,34327,Vendargues,34,115.19,2019
34022,Baillargues,34,34337,Villeneuve-lès-Maguelone,34,5.04,2019
34022,Baillargues,34,34344,La Grande-Motte,34,5.04,2019
34022,Baillargues,34,38468,Salaise-sur-Sanne,38,5.04,2019
34022,Baillargues,34,59350,Lille,59,5.04,2019
34022,Baillargues,34,60494,Plailly,60,5.04,2019
34022,Baillargues,34,66136,Perpignan,66,5.04,2019
34022,Baillargues,34,71270,Mâcon,71,5.04,2019
34022,Baillargues,34,75115,Paris 15e Arrondissement,75,5.04,2019
34022,Baillargues,34,77378,Pringy,77,5.04,2019
34022,Baillargues,34,78640,Vélizy-Villacoublay,78,5.04,2019
34022,Baillargues,34,84007,Avignon,84,5.04,2019
34022,Baillargues,34,84087,Orange,84,5.04,2019
34022,Baillargues,34,91661,Villebon-sur-Yvette,91,5.04,2019
34022,Baillargues,34,94065,Rungis,94,5.04,2019
34022,Baillargues,34,95527,Roissy-en-France,95,30.25,2019
34022,Baillargues,34,ZZZZZ,Individus travaillant à l'étranger (sans précision de commune),ZZ,5.04,2019
34027,Beaulieu,34,06152,Valbonne,06,5.09,2019
34027,Beaulieu,34,13014,Berre-l'Étang,13,5.33,2019
34027,Beaulieu,34,30003,Aigues-Mortes,30,5.33,2019
34027,Beaulieu,34,30006,Aimargues,30,9.84,2019
34027,Beaulieu,34,30123,Gallargues-le-Montueux,30,10.07,2019
34027,Beaulieu,34,30133,Le Grau-du-Roi,30,5.21,2019
34027,Beaulieu,34,30156,Marguerittes,30,5.09,2019
34027,Beaulieu,34,30169,Milhaud,30,5.21,2019
34027,Beaulieu,34,30189,Nîmes,30,20.85,2019
34027,Beaulieu,34,30321,Sommières,30,10.42,2019
34027,Beaulieu,34,30341,Vauvert,30,5.21,2019
34027,Beaulieu,34,31555,Toulouse,31,5.09,2019
34027,Beaulieu,34,34022,Baillargues,34,47.26,2019
34027,Beaulieu,34,34024,Balaruc-le-Vieux,34,5.09,2019
34027,Beaulieu,34,34027,Beaulieu,34,193.89,2019
34027,Beaulieu,34,34033,Boisseron,34,4.98,2019
34027,Beaulieu,34,34057,Castelnau-le-Lez,34,31.39,2019
34027,Beaulieu,34,34058,Castries,34,46.93,2019
34027,Beaulieu,34,34077,Clapiers,34,10.19,2019
34027,Beaulieu,34,34116,Grabels,34,5.45,2019
34027,Beaulieu,34,34120,Jacou,34,10.18,2019
34027,Beaulieu,34,34129,Lattes,34,10.19,2019
34027,Beaulieu,34,34134,Lavérune,34,20.02,2019
34027,Beaulieu,34,34145,Lunel,34,26.05,2019
34027,Beaulieu,34,34151,Marsillargues,34,10.66,2019
34027,Beaulieu,34,34154,Mauguio,34,10.54,2019
34027,Beaulieu,34,34169,Montferrier-sur-Lez,34,10.18,2019
34027,Beaulieu,34,34172,Montpellier,34,266.97,2019
34027,Beaulieu,34,34176,Mudaison,34,5.21,2019
34027,Beaulieu,34,34185,Notre-Dame-de-Londres,34,5.09,2019
34027,Beaulieu,34,34192,Palavas-les-Flots,34,4.98,2019
34027,Beaulieu,34,34198,Pérols,34,15.63,2019
34027,Beaulieu,34,34202,Pignan,34,5.21,2019
34027,Beaulieu,34,34240,Saint-Aunès,34,31.87,2019
34027,Beaulieu,34,34246,Entre-Vignes,34,15.51,2019
34027,Beaulieu,34,34247,Saint-Clément-de-Rivière,34,5.21,2019
34027,Beaulieu,34,34249,Saint-Drézéry,34,5.45,2019
34027,Beaulieu,34,34301,Sète,34,5.09,2019
34027,Beaulieu,34,34327,Vendargues,34,67.51,2019
34027,Beaulieu,34,34337,Villeneuve-lès-Maguelone,34,5.33,2019
34027,Beaulieu,34,92012,Boulogne-Billancourt,92,5.21,2019
34027,Beaulieu,34,95018,Argenteuil,95,5.09,2019
34027,Beaulieu,34,SUC1L,GENEVE,SU,5.09,2019
34057,Castelnau-le-Lez,34,05023,Briançon,05,5.47,2019
34057,Castelnau-le-Lez,34,05157,Saint-Véran,05,1.1,2019
34057,Castelnau-le-Lez,34,11069,Carcassonne,11,5.75,2019
34057,Castelnau-le-Lez,34,11170,Gruissan,11,4.21,2019
34057,Castelnau-le-Lez,34,11262,Narbonne,11,1.7,2019
34057,Castelnau-le-Lez,34,11315,Rieux-Minervois,11,6.23,2019
34057,Castelnau-le-Lez,34,13001,Aix-en-Provence,13,2.41,2019
34057,Castelnau-le-Lez,34,13005,Aubagne,13,1.64,2019
34057,Castelnau-le-Lez,34,13056,Martigues,13,1.37,2019
34057,Castelnau-le-Lez,34,13072,Peynier,13,6.2,2019
34057,Castelnau-le-Lez,34,13078,Port-Saint-Louis-du-Rhône,13,5.8,2019
34057,Castelnau-le-Lez,34,13103,Salon-de-Provence,13,4.21,2019
34057,Castelnau-le-Lez,34,13117,Vitrolles,13,12.06,2019
34057,Castelnau-le-Lez,34,13202,Marseille 2e Arrondissement,13,1.25,2019
34057,Castelnau-le-Lez,34,13203,Marseille 3e Arrondissement,13,1.25,2019
34057,Castelnau-le-Lez,34,13208,Marseille 8e Arrondissement,13,2.5,2019
34057,Castelnau-le-Lez,34,13209,Marseille 9e Arrondissement,13,1.12,2019
34057,Castelnau-le-Lez,34,13210,Marseille 10e Arrondissement,13,5.59,2019
34057,Castelnau-le-Lez,34,13215,Marseille 15e Arrondissement,13,8.72,2019
34057,Castelnau-le-Lez,34,17300,La Rochelle,17,1.76,2019
34057,Castelnau-le-Lez,34,26255,Les Prés,26,0.91,2019
34057,Castelnau-le-Lez,34,29019,Brest,29,4.54,2019
34057,Castelnau-le-Lez,34,2A004,Ajaccio,2A,1.1,2019
34057,Castelnau-le-Lez,34,30003,Aigues-Mortes,30,2.63,2019
34057,Castelnau-le-Lez,34,30006,Aimargues,30,52.97,2019
34057,Castelnau-le-Lez,34,30007,Alès,30,0.88,2019
34057,Castelnau-le-Lez,34,30012,Aramon,30,1.1,2019
34057,Castelnau-le-Lez,34,30019,Aubais,30,1.25,2019
34057,Castelnau-le-Lez,34,30028,Bagnols-sur-Cèze,30,0.88,2019
34057,Castelnau-le-Lez,34,30032,Beaucaire,30,0.88,2019
34057,Castelnau-le-Lez,34,30036,Bernis,30,4.33,2019
34057,Castelnau-le-Lez,34,30083,Codognan,30,0.88,2019
34057,Castelnau-le-Lez,34,30123,Gallargues-le-Montueux,30,1.76,2019
34057,Castelnau-le-Lez,34,30125,Garons,30,1.93,2019
34057,Castelnau-le-Lez,34,30128,Générac,30,5.47,2019
34057,Castelnau-le-Lez,34,30133,Le Grau-du-Roi,30,15.74,2019
34057,Castelnau-le-Lez,34,30138,Langlade,30,2.06,2019
34057,Castelnau-le-Lez,34,30140,Lasalle,30,4.36,2019
34057,Castelnau-le-Lez,34,30141,Laudun-l'Ardoise,30,1.25,2019
34057,Castelnau-le-Lez,34,30156,Marguerittes,30,6.38,2019
34057,Castelnau-le-Lez,34,30169,Milhaud,30,1.1,2019
34057,Castelnau-le-Lez,34,30170,Molières-Cavaillac,30,0.88,2019
34057,Castelnau-le-Lez,34,30189,Nîmes,30,91.83,2019
34057,Castelnau-le-Lez,34,30321,Sommières,30,10.11,2019
34057,Castelnau-le-Lez,34,30334,Uzès,30,5.67,2019
34057,Castelnau-le-Lez,34,30341,Vauvert,30,1.16,2019
34057,Castelnau-le-Lez,34,30344,Vergèze,30,13.59,2019
34057,Castelnau-le-Lez,34,30350,Le Vigan,30,5.98,2019
34057,Castelnau-le-Lez,34,30352,Villevieille,30,0.88,2019
34057,Castelnau-le-Lez,34,30356,Rodilhan,30,4.33,2019
34057,Castelnau-le-Lez,34,31149,Colomiers,31,2.19,2019
34057,Castelnau-le-Lez,34,31446,Ramonville-Saint-Agne,31,1.25,2019
34057,Castelnau-le-Lez,34,31555,Toulouse,31,5.47,2019
34057,Castelnau-le-Lez,34,32208,Lectoure,32,5.94,2019
34057,Castelnau-le-Lez,34,33063,Bordeaux,33,1.1,2019
34057,Castelnau-le-Lez,34,33281,Mérignac,33,4.21,2019
34057,Castelnau-le-Lez,34,33422,Saint-Jean-d'Illac,33,5.98,2019
34057,Castelnau-le-Lez,34,34003,Agde,34,21.81,2019
34057,Castelnau-le-Lez,34,34010,Aniane,34,1.1,2019
34057,Castelnau-le-Lez,34,34022,Baillargues,34,93.88,2019
34057,Castelnau-le-Lez,34,34023,Balaruc-les-Bains,34,0.88,2019
34057,Castelnau-le-Lez,34,34031,Bessan,34,5.75,2019
34057,Castelnau-le-Lez,34,34032,Béziers,34,32.09,2019
34057,Castelnau-le-Lez,34,34050,Candillargues,34,5.28,2019
34057,Castelnau-le-Lez,34,34057,Castelnau-le-Lez,34,2584.39,2019
34057,Castelnau-le-Lez,34,34058,Castries,34,58.35,2019
34057,Castelnau-le-Lez,34,34070,Cébazan,34,5.0,2019
34057,Castelnau-le-Lez,34,34077,Clapiers,34,80.2,2019
34057,Castelnau-le-Lez,34,34079,Clermont-l'Hérault,34,11.92,2019
34057,Castelnau-le-Lez,34,34087,Cournonsec,34,6.55,2019
34057,Castelnau-le-Lez,34,34088,Cournonterral,34,2.35,2019
34057,Castelnau-le-Lez,34,34090,Le Crès,34,144.43,2019
34057,Castelnau-le-Lez,34,34095,Fabrègues,34,14.91,2019
34057,Castelnau-le-Lez,34,34108,Frontignan,34,13.39,2019
34057,Castelnau-le-Lez,34,34111,Ganges,34,5.47,2019
34057,Castelnau-le-Lez,34,34113,Gigean,34,8.75,2019
34057,Castelnau-le-Lez,34,34114,Gignac,34,1.1,2019
34057,Castelnau-le-Lez,34,34116,Grabels,34,39.26,2019
34057,Castelnau-le-Lez,34,34120,Jacou,34,110.87,2019
34057,Castelnau-le-Lez,34,34121,Joncels,34,4.28,2019
34057,Castelnau-le-Lez,34,34123,Juvignac,34,20.66,2019
34057,Castelnau-le-Lez,34,34127,Lansargues,34,6.94,2019
34057,Castelnau-le-Lez,34,34129,Lattes,34,209.52,2019
34057,Castelnau-le-Lez,34,34134,Lavérune,34,10.32,2019
34057,Castelnau-le-Lez,34,34145,Lunel,34,76.16,2019
34057,Castelnau-le-Lez,34,34146,Lunel-Viel,34,7.8,2019
34057,Castelnau-le-Lez,34,34151,Marsillargues,34,4.21,2019
34057,Castelnau-le-Lez,34,34154,Mauguio,34,165.89,2019
34057,Castelnau-le-Lez,34,34157,Mèze,34,3.07,2019
34057,Castelnau-le-Lez,34,34159,Mireval,34,1.25,2019
34057,Castelnau-le-Lez,34,34163,Montarnaud,34,1.37,2019
34057,Castelnau-le-Lez,34,34164,Montaud,34,4.28,2019
34057,Castelnau-le-Lez,34,34169,Montferrier-sur-Lez,34,83.58,2019
34057,Castelnau-le-Lez,34,34172,Montpellier,34,4350.47,2019
34057,Castelnau-le-Lez,34,34176,Mudaison,34,23.3,2019
34057,Castelnau-le-Lez,34,34179,Murviel-lès-Montpellier,34,1.93,2019
34057,Castelnau-le-Lez,34,34180,Nébian,34,5.47,2019
34057,Castelnau-le-Lez,34,34192,Palavas-les-Flots,34,22.84,2019
34057,Castelnau-le-Lez,34,34198,Pérols,34,168.26,2019
34057,Castelnau-le-Lez,34,34199,Pézenas,34,8.62,2019
34057,Castelnau-le-Lez,34,34202,Pignan,34,7.58,2019
34057,Castelnau-le-Lez,34,34213,Poussan,34,7.35,2019
34057,Castelnau-le-Lez,34,34217,Prades-le-Lez,34,34.24,2019
34057,Castelnau-le-Lez,34,34239,Saint-André-de-Sangonis,34,16.39,2019
34057,Castelnau-le-Lez,34,34240,Saint-Aunès,34,121.73,2019
34057,Castelnau-le-Lez,34,34246,Entre-Vignes,34,1.82,2019
34057,Castelnau-le-Lez,34,34247,Saint-Clément-de-Rivière,34,40.13,2019
34057,Castelnau-le-Lez,34,34249,Saint-Drézéry,34,5.98,2019
34057,Castelnau-le-Lez,34,34254,Saint-Félix-de-Lodez,34,9.96,2019
34057,Castelnau-le-Lez,34,34255,Saint-Gély-du-Fesc,34,7.14,2019
34057,Castelnau-le-Lez,34,34259,Saint-Georges-d'Orques,34,24.25,2019
34057,Castelnau-le-Lez,34,34270,Saint-Jean-de-Védas,34,87.47,2019
34057,Castelnau-le-Lez,34,34272,Saint-Just,34,1.1,2019
34057,Castelnau-le-Lez,34,34274,Saint-Martin-de-Londres,34,5.25,2019
34057,Castelnau-le-Lez,34,34276,Saint-Mathieu-de-Tréviers,34,28.47,2019
34057,Castelnau-le-Lez,34,34280,Saint-Nazaire-de-Pézan,34,6.23,2019
34057,Castelnau-le-Lez,34,34290,Saint-Vincent-de-Barbeyrargues,34,2.34,2019
34057,Castelnau-le-Lez,34,34295,Saussan,34,1.25,2019
34057,Castelnau-le-Lez,34,34297,Sauteyrargues,34,5.47,2019
34057,Castelnau-le-Lez,34,34299,Sérignan,34,1.28,2019
34057,Castelnau-le-Lez,34,34300,Servian,34,7.11,2019
34057,Castelnau-le-Lez,34,34301,Sète,34,41.55,2019
34057,Castelnau-le-Lez,34,34307,Sussargues,34,0.91,2019
34057,Castelnau-le-Lez,34,34309,Teyran,34,37.46,2019
34057,Castelnau-le-Lez,34,34310,Thézan-lès-Béziers,34,1.64,2019
34057,Castelnau-le-Lez,34,34320,Vailhauquès,34,16.98,2019
34057,Castelnau-le-Lez,34,34322,Valflaunès,34,8.09,2019
34057,Castelnau-le-Lez,34,34327,Vendargues,34,189.75,2019
34057,Castelnau-le-Lez,34,34332,Vias,34,1.25,2019
34057,Castelnau-le-Lez,34,34337,Villeneuve-lès-Maguelone,34,6.58,2019
34057,Castelnau-le-Lez,34,34340,Villetelle,34,3.37,2019
34057,Castelnau-le-Lez,34,34344,La Grande-Motte,34,24.34,2019
34057,Castelnau-le-Lez,34,38185,Grenoble,38,5.99,2019
34057,Castelnau-le-Lez,34,38449,Saint-Quentin-Fallavier,38,5.67,2019
34057,Castelnau-le-Lez,34,43157,Le Puy-en-Velay,43,1.1,2019
34057,Castelnau-le-Lez,34,48095,Mende,48,1.45,2019
34057,Castelnau-le-Lez,34,63014,Aubière,63,8.87,2019
34057,Castelnau-le-Lez,34,66136,Perpignan,66,12.95,2019
34057,Castelnau-le-Lez,34,67482,Strasbourg,67,4.38,2019
34057,Castelnau-le-Lez,34,69066,Cours,69,1.1,2019
34057,Castelnau-le-Lez,34,69290,Saint-Priest,69,2.19,2019
34057,Castelnau-le-Lez,34,69387,Lyon 7e Arrondissement,69,13.21,2019
34057,Castelnau-le-Lez,34,69388,Lyon 8e Arrondissement,69,1.61,2019
34057,Castelnau-le-Lez,34,71153,Le Creusot,71,1.1,2019
34057,Castelnau-le-Lez,34,74143,Les Houches,74,4.36,2019
34057,Castelnau-le-Lez,34,75108,Paris 8e Arrondissement,75,16.76,2019
34057,Castelnau-le-Lez,34,75109,Paris 9e Arrondissement,75,8.41,2019
34057,Castelnau-le-Lez,34,75112,Paris 12e Arrondissement,75,5.21,2019
34057,Castelnau-le-Lez,34,75115,Paris 15e Arrondissement,75,15.18,2019
34057,Castelnau-le-Lez,34,75117,Paris 17e Arrondissement,75,5.33,2019
34057,Castelnau-le-Lez,34,75119,Paris 19e Arrondissement,75,3.51,2019
34057,Castelnau-le-Lez,34,78297,Guyancourt,78,17.68,2019
34057,Castelnau-le-Lez,34,83137,Toulon,83,1.45,2019
34057,Castelnau-le-Lez,34,84007,Avignon,84,1.97,2019
34057,Castelnau-le-Lez,34,91692,Les Ulis,91,0.88,2019
34057,Castelnau-le-Lez,34,92012,Boulogne-Billancourt,92,2.52,2019
34057,Castelnau-le-Lez,34,92026,Courbevoie,92,11.44,2019
34057,Castelnau-le-Lez,34,92063,Rueil-Malmaison,92,0.88,2019
34057,Castelnau-le-Lez,34,92073,Suresnes,92,4.5,2019
34057,Castelnau-le-Lez,34,93001,Aubervilliers,93,5.21,2019
34057,Castelnau-le-Lez,34,93066,Saint-Denis,93,0.88,2019
34057,Castelnau-le-Lez,34,93073,Tremblay-en-France,93,1.12,2019
34057,Castelnau-le-Lez,34,93078,Villepinte,93,1.1,2019
34057,Castelnau-le-Lez,34,94054,Orly,94,0.88,2019
34057,Castelnau-le-Lez,34,94065,Rungis,94,0.88,2019
34057,Castelnau-le-Lez,34,94081,Vitry-sur-Seine,94,1.1,2019
34057,Castelnau-le-Lez,34,95063,Bezons,95,0.88,2019
34057,Castelnau-le-Lez,34,95527,Roissy-en-France,95,15.02,2019
34057,Castelnau-le-Lez,34,97611,Mamoudzou,97,6.45,2019
34057,Castelnau-le-Lez,34,BE25R,WAVRE,BE,5.53,2019
34057,Castelnau-le-Lez,34,SUC1L,GENEVE,SU,5.21,2019
34057,Castelnau-le-Lez,34,ZZZZZ,Individus travaillant à l'étranger (sans précision de commune),ZZ,2.5,2019
34058,Castries,34,06152,Valbonne,06,5.09,2019
34058,Castries,34,13104,Sausset-les-Pins,13,5.09,2019
34058,Castries,34,13201,Marseille 1er Arrondissement,13,4.97,2019
34058,Castries,34,13202,Marseille 2e Arrondissement,13,5.03,2019
34058,Castries,34,13210,Marseille 10e Arrondissement,13,5.03,2019
34058,Castries,34,13216,Marseille 16e Arrondissement,13,5.09,2019
34058,Castries,34,30003,Aigues-Mortes,30,10.0,2019
34058,Castries,34,30006,Aimargues,30,4.97,2019
34058,Castries,34,30007,Alès,30,4.97,2019
34058,Castries,34,30019,Aubais,30,4.97,2019
34058,Castries,34,30123,Gallargues-le-Montueux,30,10.06,2019
34058,Castries,34,30133,Le Grau-du-Roi,30,5.09,2019
34058,Castries,34,30189,Nîmes,30,105.3,2019
34058,Castries,34,30341,Vauvert,30,14.9,2019
34058,Castries,34,30344,Vergèze,30,5.16,2019
34058,Castries,34,31069,Blagnac,31,5.16,2019
34058,Castries,34,34022,Baillargues,34,80.22,2019
34058,Castries,34,34032,Béziers,34,5.03,2019
34058,Castries,34,34033,Boisseron,34,5.03,2019
34058,Castries,34,34057,Castelnau-le-Lez,34,110.33,2019
34058,Castries,34,34058,Castries,34,744.94,2019
34058,Castries,34,34077,Clapiers,34,20.12,2019
34058,Castries,34,34078,Claret,34,5.09,2019
34058,Castries,34,34090,Le Crès,34,45.71,2019
34058,Castries,34,34116,Grabels,34,15.15,2019
34058,Castries,34,34120,Jacou,34,30.43,2019
34058,Castries,34,34123,Juvignac,34,5.03,2019
34058,Castries,34,34127,Lansargues,34,5.09,2019
34058,Castries,34,34129,Lattes,34,50.36,2019
34058,Castries,34,34142,Lodève,34,4.97,2019
34058,Castries,34,34145,Lunel,34,30.37,2019
34058,Castries,34,34146,Lunel-Viel,34,10.06,2019
34058,Castries,34,34151,Marsillargues,34,10.0,2019
34058,Castries,34,34154,Mauguio,34,85.56,2019
34058,Castries,34,34172,Montpellier,34,936.25,2019
34058,Castries,34,34176,Mudaison,34,10.25,2019
34058,Castries,34,34179,Murviel-lès-Montpellier,34,4.97,2019
34058,Castries,34,34198,Pérols,34,40.49,2019
34058,Castries,34,34213,Poussan,34,5.16,2019
34058,Castries,34,34217,Prades-le-Lez,34,19.99,2019
34058,Castries,34,34240,Saint-Aunès,34,90.65,2019
34058,Castries,34,34245,Saint-Chinian,34,5.03,2019
34058,Castries,34,34246,Entre-Vignes,34,4.97,2019
34058,Castries,34,34247,Saint-Clément-de-Rivière,34,20.05,2019
34058,Castries,34,34270,Saint-Jean-de-Védas,34,25.15,2019
34058,Castries,34,34276,Saint-Mathieu-de-Tréviers,34,15.34,2019
34058,Castries,34,34296,Saussines,34,4.97,2019
34058,Castries,34,34301,Sète,34,5.03,2019
34058,Castries,34,34307,Sussargues,34,5.03,2019
34058,Castries,34,34309,Teyran,34,15.09,2019
34058,Castries,34,34321,Valergues,34,4.9,2019
34058,Castries,34,34327,Vendargues,34,121.98,2019
34058,Castries,34,34344,La Grande-Motte,34,15.15,2019
34058,Castries,34,66136,Perpignan,66,4.97,2019
34058,Castries,34,69388,Lyon 8e Arrondissement,69,5.03,2019
34058,Castries,34,75115,Paris 15e Arrondissement,75,5.09,2019
34058,Castries,34,84092,Le Pontet,84,4.9,2019
34058,Castries,34,91661,Villebon-sur-Yvette,91,5.09,2019
34058,Castries,34,92050,Nanterre,92,10.19,2019
34058,Castries,34,94037,Gentilly,94,5.09,2019
34058,Castries,34,95527,Roissy-en-France,95,10.12,2019
34077,Clapiers,34,06088,Nice,06,4.95,2019
34077,Clapiers,34,30006,Aimargues,30,4.95,2019
34077,Clapiers,34,30128,Générac,30,4.73,2019
34077,Clapiers,34,30133,Le Grau-du-Roi,30,5.41,2019
34077,Clapiers,34,30189,Nîmes,30,34.68,2019
34077,Clapiers,34,30210,Quissac,30,5.17,2019
34077,Clapiers,34,30348,Vézénobres,30,4.73,2019
34077,Clapiers,34,34014,Assas,34,5.17,2019
34077,Clapiers,34,34057,Castelnau-le-Lez,34,87.66,2019
34077,Clapiers,34,34058,Castries,34,9.91,2019
34077,Clapiers,34,34077,Clapiers,34,493.48,2019
34077,Clapiers,34,34079,Clermont-l'Hérault,34,4.53,2019
34077,Clapiers,34,34090,Le Crès,34,35.34,2019
34077,Clapiers,34,34108,Frontignan,34,5.17,2019
34077,Clapiers,34,34111,Ganges,34,4.95,2019
34077,Clapiers,34,34116,Grabels,34,24.79,2019
34077,Clapiers,34,34120,Jacou,34,58.62,2019
34077,Clapiers,34,34129,Lattes,34,19.84,2019
34077,Clapiers,34,34145,Lunel,34,10.36,2019
34077,Clapiers,34,34146,Lunel-Viel,34,4.73,2019
34077,Clapiers,34,34151,Marsillargues,34,4.73,2019
34077,Clapiers,34,34154,Mauguio,34,24.1,2019
34077,Clapiers,34,34169,Montferrier-sur-Lez,34,49.76,2019
34077,Clapiers,34,34172,Montpellier,34,1085.23,2019
34077,Clapiers,34,34198,Pérols,34,20.26,2019
34077,Clapiers,34,34202,Pignan,34,5.17,2019
34077,Clapiers,34,34217,Prades-le-Lez,34,9.5,2019
34077,Clapiers,34,34239,Saint-André-de-Sangonis,34,4.73,2019
34077,Clapiers,34,34247,Saint-Clément-de-Rivière,34,34.53,2019
34077,Clapiers,34,34254,Saint-Félix-de-Lodez,34,5.17,2019
34077,Clapiers,34,34255,Saint-Gély-du-Fesc,34,20.3,2019
34077,Clapiers,34,34270,Saint-Jean-de-Védas,34,9.94,2019
34077,Clapiers,34,34276,Saint-Mathieu-de-Tréviers,34,4.95,2019
34077,Clapiers,34,34309,Teyran,34,14.88,2019
34077,Clapiers,34,34327,Vendargues,34,30.43,2019
34077,Clapiers,34,34337,Villeneuve-lès-Maguelone,34,5.17,2019
34077,Clapiers,34,34343,Viols-le-Fort,34,9.68,2019
34077,Clapiers,34,34344,La Grande-Motte,34,4.73,2019
34077,Clapiers,34,44109,Nantes,44,5.17,2019
34077,Clapiers,34,48095,Mende,48,5.17,2019
34077,Clapiers,34,51454,Reims,51,4.73,2019
34077,Clapiers,34,69034,Caluire-et-Cuire,69,4.95,2019
34077,Clapiers,34,73150,La Plagne Tarentaise,73,4.73,2019
34077,Clapiers,34,75102,Paris 2e Arrondissement,75,4.73,2019
34077,Clapiers,34,75114,Paris 14e Arrondissement,75,4.73,2019
34077,Clapiers,34,75115,Paris 15e Arrondissement,75,4.73,2019
34077,Clapiers,34,78322,Jouy-en-Josas,78,5.17,2019
34077,Clapiers,34,87085,Limoges,87,4.73,2019
34077,Clapiers,34,91161,Chilly-Mazarin,91,5.41,2019
